tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,expanded_urls,rating_numerator,name,dog_stage,dog_breed,retweet_count,favorite_count
827933404142436356,,,2017-02-04 17:34:40 +0000,http://twitter.com/download/iphone,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,"https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1",12.0,Kona,pupper,German_shepherd,5602,21092
827653905312006145,,,2017-02-03 23:04:02 +0000,http://twitter.com/download/iphone,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,https://twitter.com/dog_rates/status/827653905312006145/photo/1,12.0,Boots,None,collie,3222,16161
827600520311402496,,,2017-02-03 19:31:54 +0000,http://twitter.com/download/iphone,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,https://twitter.com/dog_rates/status/827600520311402496/photo/1,13.0,Tucker,None,Pembroke,1018,7761
827324948884643840,,,2017-02-03 01:16:53 +0000,http://twitter.com/download/iphone,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",https://twitter.com/dog_rates/status/827324948884643840/photo/1,12.0,Ralphie,None,golden_retriever,3284,16642
827199976799354881,,,2017-02-02 17:00:17 +0000,http://twitter.com/download/iphone,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,"https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1",13.0,Charlie,None,Great_Dane,2405,11087
826958653328592898,,,2017-02-02 01:01:21 +0000,http://twitter.com/download/iphone,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,https://twitter.com/dog_rates/status/826958653328592898/photo/1,12.0,Loki,doggo,golden_retriever,5376,22633
826848821049180160,,,2017-02-01 17:44:55 +0000,http://twitter.com/download/iphone,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,"https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1",13.0,Cupid,doggo,Great_Pyrenees,10972,38249
826598365270007810,,,2017-02-01 01:09:42 +0000,http://twitter.com/download/iphone,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,"https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1",13.0,Pawnd,None,French_bulldog,2518,10577
826476773533745153,,,2017-01-31 17:06:32 +0000,http://twitter.com/download/iphone,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,https://twitter.com/dog_rates/status/826476773533745153/photo/1,12.0,Pilot,doggo,German_shepherd,4508,19344
826240494070030336,,,2017-01-31 01:27:39 +0000,http://twitter.com/download/iphone,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,https://twitter.com/dog_rates/status/826240494070030336/photo/1,11.0,None,None,French_bulldog,2779,13933
826204788643753985,,,2017-01-30 23:05:46 +0000,http://twitter.com/download/iphone,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX","http://us.blastingnews.com/news/2017/01/kentucky-teen-helps-lost-yellow-labrador-and-gets-a-huge-surprise-001431969.html?sbdht=_pM1QUzk3wsenGU1giO7UnJ5NGGiKRW9AD5xs2MkaDpYY13JxbtKE4w2_,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1",13.0,None,doggo,Labrador_retriever,1000,5126
825829644528148480,,,2017-01-29 22:15:05 +0000,http://twitter.com/download/iphone,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,"https://twitter.com/dog_rates/status/825829644528148480/photo/1,https://twitter.com/dog_rates/status/825829644528148480/photo/1",12.0,Toby,None,Great_Pyrenees,2674,13374
825535076884762624,,,2017-01-29 02:44:34 +0000,http://twitter.com/download/iphone,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,https://twitter.com/dog_rates/status/825535076884762624/photo/1,14.0,None,puppo,Rottweiler,18479,54720
825147591692263424,,,2017-01-28 01:04:51 +0000,http://twitter.com/download/iphone,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,https://twitter.com/dog_rates/status/825147591692263424/photo/1,13.0,Sweet,None,Pekinese,4917,19229
824775126675836928,,,2017-01-27 00:24:48 +0000,http://twitter.com/download/iphone,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,"https://twitter.com/dog_rates/status/824775126675836928/photo/1,https://twitter.com/dog_rates/status/824775126675836928/photo/1",12.0,Scooter,None,Border_terrier,3783,15730
824663926340194305,,,2017-01-26 17:02:56 +0000,http://twitter.com/download/iphone,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,https://twitter.com/dog_rates/status/824663926340194305/photo/1,13.0,Wilson,None,English_setter,1864,10594
824325613288833024,,,2017-01-25 18:38:36 +0000,http://twitter.com/download/iphone,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,https://twitter.com/dog_rates/status/824325613288833024/photo/1,13.0,None,pupper,Pembroke,11183,12404
823939628516474880,,,2017-01-24 17:04:50 +0000,http://twitter.com/download/iphone,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,https://twitter.com/dog_rates/status/823939628516474880/photo/1,12.0,Cash,None,schipperke,2911,11195
823699002998870016,,,2017-01-24 01:08:40 +0000,http://twitter.com/download/iphone,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,https://twitter.com/dog_rates/status/823699002998870016/photo/1,12.0,Winston,None,cairn,2598,13247
823269594223824897,,,2017-01-22 20:42:21 +0000,http://twitter.com/download/iphone,RT @dog_rates: We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,"https://twitter.com/dog_rates/status/822244816520155136/photo/1,https://twitter.com/dog_rates/status/822244816520155136/photo/1",11.0,None,None,Samoyed,10605,0
822872901745569793,,,2017-01-21 18:26:02 +0000,http://twitter.com/download/iphone,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,https://twitter.com/dog_rates/status/822872901745569793/photo/1,13.0,None,puppo,Lakeland_terrier,47230,139177
822859134160621569,,,2017-01-21 17:31:20 +0000,http://twitter.com/download/iphone,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,https://twitter.com/dog_rates/status/822859134160621569/photo/1,12.0,Hobbes,None,malinois,2464,13925
822647212903690241,,,2017-01-21 03:29:14 +0000,http://twitter.com/download/iphone,RT @dog_rates: This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,"https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1",13.0,Paisley,None,Samoyed,6901,0
822610361945911296,,,2017-01-21 01:02:48 +0000,http://twitter.com/download/iphone,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,https://twitter.com/dog_rates/status/822610361945911296/photo/1,12.0,None,None,cocker_spaniel,3192,15563
822489057087389700,,,2017-01-20 17:00:46 +0000,http://twitter.com/download/iphone,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,"https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1",13.0,Paisley,None,Samoyed,6901,19125
822462944365645825,,,2017-01-20 15:17:01 +0000,http://twitter.com/download/iphone,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO","https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1",14.0,Gabe,pupper,Pomeranian,15764,29948
821886076407029760,,,2017-01-19 01:04:45 +0000,http://twitter.com/download/iphone,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,https://twitter.com/dog_rates/status/821886076407029760/photo/1,13.0,Jimison,None,golden_retriever,2522,11947
821813639212650496,,,2017-01-18 20:16:54 +0000,http://twitter.com/download/iphone,RT @dog_rates: Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,"https://twitter.com/dog_rates/status/780601303617732608/photo/1,https://twitter.com/dog_rates/status/780601303617732608/photo/1",12.0,Hercules,None,Saint_Bernard,3605,0
821765923262631936,,,2017-01-18 17:07:18 +0000,http://twitter.com/download/iphone,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,https://twitter.com/dog_rates/status/821765923262631936/photo/1,13.0,Duchess,doggo,golden_retriever,1793,8867
821522889702862852,,,2017-01-18 01:01:34 +0000,http://twitter.com/download/iphone,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,https://twitter.com/dog_rates/status/821522889702862852/photo/1,13.0,Harlso,None,Doberman,1914,8457
821407182352777218,,,2017-01-17 17:21:47 +0000,http://twitter.com/download/iphone,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,https://twitter.com/dog_rates/status/821407182352777218/video/1,14.0,Sundance,doggo,Irish_setter,4686,12414
821149554670182400,,,2017-01-17 00:18:04 +0000,http://twitter.com/download/iphone,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,https://twitter.com/dog_rates/status/821149554670182400/video/1,12.0,Luca,None,German_shepherd,2176,9172
821107785811234820,,,2017-01-16 21:32:06 +0000,http://twitter.com/download/iphone,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,https://twitter.com/dog_rates/status/821107785811234820/photo/1,11.0,None,doggo,Pomeranian,2299,10110
821044531881721856,,,2017-01-16 17:20:45 +0000,http://twitter.com/download/iphone,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,https://twitter.com/dog_rates/status/821044531881721856/photo/1,12.0,Flash,None,Old_English_sheepdog,2471,13345
820749716845686786,,,2017-01-15 21:49:15 +0000,http://twitter.com/download/iphone,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,"https://twitter.com/dog_rates/status/820749716845686786/photo/1,https://twitter.com/dog_rates/status/820749716845686786/photo/1",13.0,Sunny,None,golden_retriever,10690,33240
820446719150292993,,,2017-01-15 01:45:15 +0000,http://twitter.com/download/iphone,RT @dog_rates: This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,"https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1",13.0,Peaches,None,golden_retriever,2786,0
819588359383371776,,,2017-01-12 16:54:26 +0000,http://twitter.com/download/iphone,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,https://twitter.com/dog_rates/status/819588359383371776/photo/1,13.0,Jazzy,None,Cardigan,2128,10112
819347104292290561,,,2017-01-12 00:55:47 +0000,http://twitter.com/download/iphone,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,"https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1",12.0,Anna,None,Rottweiler,1303,7621
819015337530290176,,,2017-01-11 02:57:27 +0000,http://twitter.com/download/iphone,RT @dog_rates: This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,"https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1",14.0,Bo,doggo,standard_poodle,39737,0
818627210458333184,,,2017-01-10 01:15:10 +0000,http://twitter.com/download/iphone,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,https://twitter.com/dog_rates/status/818627210458333184/photo/1,13.0,Wafer,None,Labrador_retriever,8066,23435
818614493328580609,,,2017-01-10 00:24:38 +0000,http://twitter.com/download/iphone,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,"https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1",12.0,Bear,None,Chihuahua,2789,10406
818588835076603904,,,2017-01-09 22:42:41 +0000,http://twitter.com/download/iphone,RT @dog_rates: This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,"https://twitter.com/dog_rates/status/773547596996571136/photo/1,https://twitter.com/dog_rates/status/773547596996571136/photo/1",11.0,Chelsea,pupper,Norwegian_elkhound,6643,0
818259473185828864,,,2017-01-09 00:53:55 +0000,http://twitter.com/download/iphone,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,https://twitter.com/dog_rates/status/818259473185828864/photo/1,12.0,Florence,None,miniature_schnauzer,2472,11632
818145370475810820,,,2017-01-08 17:20:31 +0000,http://twitter.com/download/iphone,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,"https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1",11.0,Autumn,None,golden_retriever,2805,12973
817827839487737858,,,2017-01-07 20:18:46 +0000,http://twitter.com/download/iphone,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,https://twitter.com/dog_rates/status/817827839487737858/video/1,13.0,Buddy,None,cocker_spaniel,29408,54670
817777686764523521,,,2017-01-07 16:59:28 +0000,http://twitter.com/download/iphone,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",https://twitter.com/dog_rates/status/817777686764523521/video/1,13.0,Dido,pupper,curly-coated_retriever,2895,11311
817536400337801217,,,2017-01-07 01:00:41 +0000,http://twitter.com/download/iphone,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu","https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1",12.0,Eugene,None,pug,3285,12453
817415592588222464,,,2017-01-06 17:00:38 +0000,http://twitter.com/download/iphone,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2","https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,https://twitter.com/dog_rates/status/817415592588222464/photo/1",11.0,Strudel,None,Doberman,1042,5923
817181837579653120,,,2017-01-06 01:31:47 +0000,http://twitter.com/download/iphone,RT @dog_rates: Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,"https://twitter.com/dog_rates/status/815966073409433600/video/1,https://twitter.com/dog_rates/status/815966073409433600/video/1",13.0,None,pupper,Tibetan_mastiff,9184,0
817171292965273600,,,2017-01-06 00:49:53 +0000,http://twitter.com/download/iphone,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,https://twitter.com/dog_rates/status/817171292965273600/photo/1,13.0,Tebow,None,golden_retriever,2179,9226
817120970343411712,,,2017-01-05 21:29:55 +0000,http://twitter.com/download/iphone,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,https://twitter.com/dog_rates/status/817120970343411712/photo/1,13.0,None,None,Saluki,2835,12875
817056546584727552,,,2017-01-05 17:13:55 +0000,http://twitter.com/download/iphone,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,https://twitter.com/dog_rates/status/817056546584727552/photo/1,11.0,Chloe,None,kelpie,1785,9064
816816676327063552,,,2017-01-05 01:20:46 +0000,http://twitter.com/download/iphone,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,https://twitter.com/dog_rates/status/816816676327063552/photo/1,12.0,Timber,None,malamute,2193,10585
816697700272001025,,,2017-01-04 17:27:59 +0000,http://twitter.com/download/iphone,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,"https://twitter.com/dog_rates/status/816697700272001025/photo/1,https://twitter.com/dog_rates/status/816697700272001025/photo/1",12.0,Binky,None,Chihuahua,2387,10365
816336735214911488,,,2017-01-03 17:33:39 +0000,http://twitter.com/download/iphone,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,https://twitter.com/dog_rates/status/816336735214911488/photo/1,11.0,Dudley,None,Labrador_retriever,2116,9091
816091915477250048,,,2017-01-03 01:20:49 +0000,http://twitter.com/download/iphone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,"https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1",12.0,Comet,None,Pomeranian,2339,9452
816014286006976512,,,2017-01-02 20:12:21 +0000,http://twitter.com/download/iphone,RT @dog_rates: This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,"https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1",11.0,Larry,None,English_setter,5747,0
815990720817401858,,,2017-01-02 18:38:42 +0000,http://twitter.com/download/iphone,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p","https://www.gofundme.com/surgeryforjacktheminpin,https://twitter.com/dog_rates/status/815990720817401858/photo/1",11.0,Jack,None,Chihuahua,1128,5284
815736392542261248,,,2017-01-02 01:48:06 +0000,http://twitter.com/download/iphone,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,"https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1",11.0,Akumi,None,Border_collie,2463,10409
815639385530101762,,,2017-01-01 19:22:38 +0000,http://twitter.com/download/iphone,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,https://twitter.com/dog_rates/status/815639385530101762/photo/1,12.0,Titan,None,German_shepherd,1778,8693
814986499976527872,,,2016-12-31 00:08:17 +0000,http://twitter.com/download/iphone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,https://twitter.com/dog_rates/status/814986499976527872/photo/1,11.0,Cooper,pupper,dalmatian,1390,8089
814638523311648768,,,2016-12-30 01:05:33 +0000,http://twitter.com/download/iphone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,"https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1",12.0,Olivia,None,golden_retriever,2937,11923
814530161257443328,,,2016-12-29 17:54:58 +0000,http://twitter.com/download/iphone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,https://twitter.com/dog_rates/status/814530161257443328/photo/1,12.0,Alf,None,miniature_poodle,2016,9156
814153002265309185,,,2016-12-28 16:56:16 +0000,http://twitter.com/download/iphone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,https://twitter.com/dog_rates/status/814153002265309185/photo/1,12.0,Oshie,None,golden_retriever,9410,30457
813944609378369540,,,2016-12-28 03:08:11 +0000,http://twitter.com/download/iphone,RT @dog_rates: This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,"https://twitter.com/dog_rates/status/790277117346975746/photo/1,https://twitter.com/dog_rates/status/790277117346975746/photo/1",11.0,Bruce,None,Labrador_retriever,3460,0
813910438903693312,,,2016-12-28 00:52:25 +0000,http://twitter.com/download/iphone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,https://twitter.com/dog_rates/status/813910438903693312/photo/1,11.0,Chubbs,doggo,Siberian_husky,2034,9840
813812741911748608,,,2016-12-27 18:24:12 +0000,http://twitter.com/download/iphone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg","https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1",14.0,Gary,None,French_bulldog,15196,38507
813800681631023104,,,2016-12-27 17:36:16 +0000,http://twitter.com/download/iphone,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,https://twitter.com/dog_rates/status/813800681631023104/photo/1,12.0,Sky,None,malamute,1904,8833
813217897535406080,,,2016-12-26 03:00:30 +0000,http://twitter.com/download/iphone,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,"https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1",13.0,Atlas,None,Samoyed,7923,19757
813202720496779264,,,2016-12-26 02:00:11 +0000,http://twitter.com/download/iphone,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,https://twitter.com/dog_rates/status/813202720496779264/photo/1,11.0,None,doggo,cocker_spaniel,1954,9734
813187593374461952,,,2016-12-26 01:00:05 +0000,http://twitter.com/download/iphone,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,https://twitter.com/dog_rates/status/813187593374461952/photo/1,13.0,None,None,golden_retriever,4728,21012
813142292504645637,,,2016-12-25 22:00:04 +0000,http://twitter.com/download/iphone,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,"https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1",13.0,None,None,beagle,2554,8944
813127251579564032,,,2016-12-25 21:00:18 +0000,http://twitter.com/download/iphone,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,"https://twitter.com/dog_rates/status/813127251579564032/photo/1,https://twitter.com/dog_rates/status/813127251579564032/photo/1",11.0,None,doggo,Norwegian_elkhound,3393,12568
813096984823349248,,,2016-12-25 19:00:02 +0000,http://twitter.com/download/iphone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,https://twitter.com/dog_rates/status/813096984823349248/photo/1,11.0,Rocky,doggo,Great_Dane,3902,11167
813081950185472002,,,2016-12-25 18:00:17 +0000,http://twitter.com/download/iphone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,"https://twitter.com/dog_rates/status/813081950185472002/photo/1,https://twitter.com/dog_rates/status/813081950185472002/photo/1",11.0,Baron,None,Doberman,3004,10475
813066809284972545,,,2016-12-25 17:00:08 +0000,http://twitter.com/download/iphone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,https://twitter.com/dog_rates/status/813066809284972545/photo/1,12.0,Tyr,None,toy_terrier,2102,8443
813051746834595840,,,2016-12-25 16:00:16 +0000,http://twitter.com/download/iphone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,https://twitter.com/dog_rates/status/813051746834595840/photo/1,13.0,Bauer,None,golden_retriever,7956,22197
